time,temperature
1580852550,11.3
1580852610,11.3
1580852670,11.3
1580852730,11.3
1580852790,11.3
1580852850,11.3
1580852910,11.3
1580852970,11.3
1580853030,11.3
1580853090,11.3
1580853150,11.3
1580853210,11.3
1580853270,11.3
1580853330,11.3
1580853390,11.3
1580853450,11.3
1580853510,11.3
1580853570,11.3
1580853630,11.3
1580853690,11.3
1580853750,11.3
1580853810,11.3
1580853870,11.3
1580853930,11.3
1580853990,11.3
1580854050,11.3
1580854110,11.3
1580854170,11.3
1580854230,11.3
1580854290,11.3
1580854350,11.3
1580854410,11.3
1580854470,11.3
1580854530,11.3
1580854590,11.3
1580854650,11.3
1580854710,11.3
1580854770,11.3
1580854830,11.3
1580854890,11.3
1580854950,11.3
1580855010,11.3
1580855070,11.3
1580855130,11.3
1580855190,11.3
1580855250,11.3
1580855310,11.3
1580855370,11.3
1580855430,11.3
1580855490,11.3
1580855550,11.3
1580855610,11.3
1580855670,11.3
1580855730,11.3
1580855790,11.3
1580855850,11.3
1580855910,11.3
1580855970,11.3
1580856030,11.3
1580856090,11.3
1580856150,11.3
1580856210,11.3
1580856270,11.3
1580856330,11.3
1580856390,11.3
1580856450,11.3
1580856510,11.3
1580856570,11.3
1580856630,11.3
1580856690,11.3
1580856750,11.3
1580856810,11.3
1580856870,11.3
1580856930,11.3
1580856990,11.3
1580857050,11.3
1580857110,11.3
1580857170,11.3
1580857230,11.3
1580857290,11.3
1580857350,11.3
1580857410,11.3
1580857470,11.3
1580857530,11.3
1580857590,11.3
1580857650,11.3
1580857710,11.3
1580857770,11.3
1580857830,11.3
1580857890,11.3
1580857950,11.3
1580858010,11.3
1580858070,11.3
1580858130,11.3
1580858190,11.3
1580858250,11.3
1580858310,11.3
1580858370,11.3
1580858430,11.3
1580858490,11.3
1580858550,11.3
1580858610,11.3
1580858670,11.3
1580858730,11.3
1580858790,11.3
1580858850,11.3
1580858910,11.3
1580858970,11.3
1580859030,11.3
1580859090,11.3
1580859150,11.3
1580859210,11.3
1580859270,11.3
1580859330,11.3
1580859390,11.3
1580859450,11.3
1580859510,11.3
1580859570,11.3
1580859630,11.3
1580859690,11.3
1580859750,11.3
1580859810,11.3
1580859870,11.3
1580859930,11.3
1580859990,11.3
1580860050,11.3
1580860110,11.3
1580860170,11.3
1580860230,11.3
1580860290,11.3
1580860350,11.3
1580860410,11.3
1580860470,11.3
1580860530,11.3
1580860590,11.3
1580860650,11.3
1580860710,11.3
1580860770,11.3
1580860830,11.3
1580860890,11.3
1580860950,11.3
1580861010,11.3
1580861070,11.3
1580861130,11.3
1580861190,11.3
1580861250,11.3
1580861310,11.3
1580861370,11.3
1580861430,11.3
1580861490,11.3
1580861550,11.3
1580861610,11.3
1580861670,11.3
1580861730,11.3
1580861790,11.3
1580861850,11.3
1580861910,11.3
1580861970,11.3
1580862030,11.3
1580862090,11.3
1580862150,11.3
1580862210,11.3
1580862270,11.3
1580862330,11.3
1580862390,11.3
1580862450,11.3
1580862510,11.3
1580862570,11.3
1580862630,11.3
1580862690,11.3
1580862750,11.3
1580862810,11.3
1580862870,11.3
1580862930,11.3
1580862990,11.3
1580863050,11.3
1580863110,11.3
1580863170,11.3
1580863230,11.3
1580863290,11.3
1580863350,11.3
1580863410,11.3
1580863470,11.3
1580863530,11.3
1580863590,11.3
1580863650,11.3
1580863710,11.3
1580863770,11.3
1580863830,11.3
1580863890,11.3
1580863950,11.3
1580864010,11.3
1580864070,11.3
1580864130,11.3
1580864190,11.3
1580864250,11.3
1580864310,11.3
1580864370,11.3
1580864430,11.3
1580864490,11.3
1580864550,11.3
1580864610,11.3
1580864670,11.3
1580864730,11.3
1580864790,11.3
1580864850,11.3
1580864910,11.3
1580864970,11.3
1580865030,11.3
1580865090,11.3
1580865150,11.3
1580865210,11.3
1580865270,11.3
1580865330,11.3
1580865390,11.3
1580865450,11.3
1580865510,11.3
1580865570,11.3
1580865630,11.3
1580865690,11.3
1580865750,11.3
1580865810,11.3
1580865870,11.3
1580865930,11.3
1580865990,11.3
1580866050,11.3
1580866110,11.3
1580866170,11.3
1580866230,11.3
1580866290,11.3
1580866350,11.3
1580866410,11.3
1580866470,11.3
1580866530,11.3
1580866590,11.3
1580866650,11.3
1580866710,11.3
1580866770,11.3
1580866830,11.3
1580866890,11.3
1580866950,11.3
1580867010,11.3
1580867070,11.3
1580867130,11.3
1580867190,11.3
1580867250,11.3
1580867310,11.3
1580867370,11.3
1580867430,11.3
1580867490,11.3
1580867550,11.3
1580867610,11.3
1580867670,11.3
1580867730,11.3
1580867790,11.3
1580867850,11.3
1580867910,11.3
1580867970,11.3
1580868030,11.3
1580868090,11.3
1580868150,11.3
1580868210,11.3
1580868270,11.3
1580868330,11.3
1580868390,11.3
1580868450,11.3
1580868510,11.3
1580868570,11.3
1580868630,11.3
1580868690,11.3
1580868750,11.3
1580868810,11.3
1580868870,11.3
1580868930,11.3
1580868990,11.3
1580869050,11.3
1580869110,11.3
1580869170,11.3
1580869230,11.3
1580869290,11.3
1580869350,11.3
1580869410,11.3
1580869470,11.3
1580869530,11.3
1580869590,11.3
1580869650,11.3
1580869710,11.3
1580869770,11.3
1580869830,11.3
1580869890,11.3
1580869950,11.3
1580870010,11.3
1580870070,11.3
1580870130,11.3
1580870190,11.3
1580870250,11.3
1580870310,11.3
1580870370,11.3
1580870430,11.3
1580870490,11.3
1580870550,11.3
1580870610,11.3
1580870670,11.3
1580870730,11.3
1580870790,11.3
1580870850,11.3
1580870910,11.3
1580870970,11.3
1580871030,11.3
1580871090,11.3
1580871150,11.3
1580871210,11.3
1580871270,11.3
1580871330,11.3
1580871390,11.3
1580871450,11.3
1580871510,11.3
1580871570,11.3
1580871630,11.3
1580871690,11.3
1580871750,11.3
1580871810,11.3
1580871870,11.3
1580871930,11.3
1580871990,11.3
1580872050,11.3
1580872110,11.3
1580872170,11.3
1580872230,11.3
1580872290,11.3
1580872350,11.3
1580872410,11.3
1580872470,11.3
1580872530,11.3
1580872590,11.3
1580872650,11.3
1580872710,11.3
1580872770,11.3
1580872830,11.3
1580872890,11.3
1580872950,11.3
1580873010,11.3
1580873070,11.3
1580873130,11.3
1580873190,11.3
1580873250,11.3
1580873310,11.3
1580873370,11.3
1580873430,11.3
1580873490,11.3
1580873550,11.3
1580873610,11.3
1580873670,11.3
1580873730,11.3
1580873790,11.3
1580873850,11.3
1580873910,11.3
1580873970,11.3
1580874030,11.3
1580874090,11.3
1580874150,11.3
1580874210,11.3
1580874270,11.3
1580874330,11.3
1580874390,11.3
1580874450,11.3
1580874510,11.3
1580874570,11.3
1580874630,11.3
1580874690,11.3
1580874750,11.3
1580874810,11.3
1580874870,11.3
1580874930,11.3
1580874990,11.3
1580875050,11.3
1580875110,11.3
1580875170,11.3
1580875230,11.3
1580875290,11.3
1580875350,11.3
1580875410,11.3
1580875470,11.3
1580875530,11.3
1580875590,11.3
1580875650,11.3
1580875710,11.3
1580875770,11.3
1580875830,11.3
1580875890,11.3
1580875950,11.3
1580876010,11.3
1580876070,11.3
1580876130,11.3
1580876190,11.3
1580876250,11.3
1580876310,11.3
1580876370,11.3
1580876430,11.3
1580876490,11.3
1580876550,11.3
1580876610,11.3
1580876670,11.3
1580876730,11.3
1580876790,11.3
1580876850,11.3
1580876910,11.3
1580876970,11.3
1580877030,11.3
1580877090,11.3
1580877150,11.3
1580877210,11.3
1580877270,11.3
1580877330,11.3
1580877390,11.3
1580877450,11.3
1580877510,11.3
1580877570,11.3
1580877630,11.3
1580877690,11.3
1580877750,11.3
1580877810,11.3
1580877870,11.3
1580877930,11.3
1580877990,11.3
1580878050,11.3
1580878110,11.3
1580878170,11.3
1580878230,11.3
1580878290,11.3
1580878350,11.3
1580878410,11.3
1580878470,11.3
1580878530,11.3
1580878590,11.3
1580878650,11.3
1580878710,11.3
1580878770,11.3
1580878830,11.3
1580878890,11.3
1580878950,11.3
1580879010,11.3
1580879070,11.3
1580879130,11.3
1580879190,11.3
1580879250,11.3
1580879310,11.3
1580879370,11.3
1580879430,11.3
1580879490,11.3
1580879550,11.3
1580879610,11.3
1580879670,11.3
1580879730,11.3
1580879790,11.3
1580879850,11.3
1580879910,11.3
1580879970,11.3
1580880030,11.3
1580880090,11.3
1580880150,11.3
1580880210,11.3
1580880270,11.3
1580880330,11.3
1580880390,11.3
1580880450,11.3
1580880510,11.3
1580880570,11.3
1580880630,11.3
1580880690,11.3
1580880750,11.3
1580880810,11.3
1580880870,11.3
1580880930,11.3
1580880990,11.3
1580881050,11.3
1580881110,11.3
1580881170,11.3
1580881230,11.3
1580881290,11.3
1580881350,11.3
1580881410,11.3
1580881470,11.3
1580881530,11.3
1580881590,11.3
1580881650,11.3
1580881710,11.3
1580881770,11.3
1580881830,11.3
1580881890,11.3
1580881950,11.3
1580882010,11.3
1580882070,11.3
1580882130,11.3
1580882190,11.3
1580882250,11.3
1580882310,11.3
1580882370,11.3
1580882430,11.3
1580882490,11.3
1580882550,11.3
1580882610,11.3
1580882670,11.3
1580882730,11.3
1580882790,11.3
1580882850,11.3
1580882910,11.3
1580882970,11.3
1580883030,11.3
1580883090,11.3
1580883150,11.3
1580883210,11.3
1580883270,11.3
1580883330,11.3
1580883390,11.3
1580883450,11.3
1580883510,11.3
1580883570,11.3
1580883630,11.3
1580883690,11.3
1580883750,11.3
1580883810,11.3
1580883870,11.3
1580883930,11.3
1580883990,11.3
1580884050,11.3
1580884110,11.3
1580884170,11.3
1580884230,11.3
1580884290,11.3
1580884350,11.3
1580884410,11.3
1580884470,11.3
1580884530,11.3
1580884590,11.3
1580884650,11.3
1580884710,11.3
1580884770,11.3
1580884830,11.3
1580884890,11.3
1580884950,11.3
1580885010,11.3
1580885070,11.3
1580885130,11.3
1580885190,11.3
1580885250,11.3
1580885310,11.3
1580885370,11.3
1580885430,11.3
1580885490,11.3
1580885550,11.3
1580885610,11.3
1580885670,11.3
1580885730,11.3
1580885790,11.3
1580885850,11.3
1580885910,11.3
1580885970,11.3
1580886030,11.3
1580886090,11.3
1580886150,11.3
1580886210,11.3
1580886270,11.3
1580886330,11.3
1580886390,11.3
1580886450,11.3
1580886510,11.3
1580886570,11.3
1580886630,11.3
1580886690,11.3
1580886750,11.3
1580886810,11.3
1580886870,11.3
1580886930,11.3
1580886990,11.3
1580887050,11.3
1580887110,11.3
1580887170,11.3
1580887230,11.3
1580887290,11.3
1580887350,11.3
1580887410,11.3
1580887470,11.3
1580887530,11.3
1580887590,11.3
1580887650,11.3
1580887710,11.3
1580887770,11.3
1580887830,11.3
1580887890,11.3
1580887950,11.3
1580888010,11.3
1580888070,11.3
1580888130,11.3
1580888190,11.3
1580888250,11.3
1580888310,11.3
1580888370,11.3
1580888430,11.3
1580888490,11.3
1580888550,11.3
1580888610,11.3
1580888670,11.3
1580888730,11.3
1580888790,11.3
1580888850,11.3
1580888910,11.3
1580888970,11.3
1580889030,11.3
1580889090,11.3
1580889150,11.3
1580889210,11.3
1580889270,11.3
1580889330,11.3
1580889390,11.3
1580889450,11.3
1580889510,11.3
1580889570,11.3
1580889630,11.3
1580889690,11.3
1580889750,11.3
1580889810,11.3
1580889870,11.3
1580889930,11.3
1580889990,11.3
1580890050,11.3
1580890110,11.3
1580890170,11.3
1580890230,11.3
1580890290,11.3
1580890350,11.3
1580890410,11.3
1580890470,11.3
1580890530,11.3
1580890590,11.3
1580890650,11.3
1580890710,11.3
1580890770,11.3
1580890830,11.3
1580890890,11.3
1580890950,11.3
1580891010,11.3
1580891070,11.3
1580891130,11.3
1580891190,11.3
1580891250,11.3
1580891310,11.3
1580891370,11.3
1580891430,11.3
1580891490,11.3
1580891550,11.3
1580891610,11.3
1580891670,11.3
1580891730,11.3
1580891790,11.3
1580891850,11.3
1580891910,11.3
1580891970,11.3
1580892030,11.3
1580892090,11.3
1580892150,11.3
1580892210,11.3
1580892270,11.3
1580892330,11.3
1580892390,11.3
1580892450,11.3
1580892510,11.3
1580892570,11.3
1580892630,11.3
1580892690,11.3
1580892750,11.3
1580892810,11.3
1580892870,11.3
1580892930,11.3
1580892990,11.3
1580893050,11.3
1580893110,11.3
1580893170,11.3
1580893230,11.3
1580893290,11.3
1580893350,11.3
1580893410,11.3
1580893470,11.3
1580893530,11.3
1580893590,11.3
1580893650,11.3
1580893710,11.3
1580893770,11.3
1580893830,11.3
1580893890,11.3
1580893950,11.3
1580894010,11.3
1580894070,11.3
1580894130,11.3
1580894190,11.3
1580894250,11.3
1580894310,11.3
1580894370,11.3
1580894430,11.3
1580894490,11.3
1580894550,11.3
1580894610,11.3
1580894670,11.3
1580894730,11.3
1580894790,11.3
1580894850,11.3
1580894910,11.3
1580894970,11.3
1580895030,11.3
1580895090,11.3
1580895150,11.3
1580895210,11.3
1580895270,11.3
1580895330,11.3
1580895390,11.3
1580895450,11.3
1580895510,11.3
1580895570,11.3
1580895630,11.3
1580895690,11.3
1580895750,11.3
1580895810,11.3
1580895870,11.3
1580895930,11.3
1580895990,11.3
1580896050,11.3
1580896110,11.3
1580896170,11.3
1580896230,11.3
1580896290,11.3
1580896350,11.3
1580896410,11.3
1580896470,11.3
1580896530,11.3
1580896590,11.3
1580896650,11.3
1580896710,11.3
1580896770,11.3
1580896830,11.3
1580896890,11.3
1580896950,11.3
1580897010,11.3
1580897070,11.3
1580897130,11.3
1580897190,11.3
1580897250,11.3
1580897310,11.3
1580897370,11.3
1580897430,11.3
1580897490,11.3
1580897550,11.3
1580897610,11.3
1580897670,11.3
1580897730,11.3
1580897790,11.3
1580897850,11.3
1580897910,11.3
1580897970,11.3
1580898030,11.3
1580898090,11.3
1580898150,11.3
1580898210,11.3
1580898270,11.3
1580898330,11.3
1580898390,11.3
1580898450,11.3
1580898510,11.3
1580898570,11.3
1580898630,11.3
1580898690,11.3
1580898750,11.3
1580898810,11.3
1580898870,11.3
1580898930,11.3
1580898990,11.3
1580899050,11.3
1580899110,11.3
1580899170,11.3
1580899230,11.3
1580899290,11.3
1580899350,11.3
1580899410,11.3
1580899470,11.3
1580899530,11.3
1580899590,11.3
1580899650,11.3
1580899710,11.3
1580899770,11.3
1580899830,11.3
1580899890,11.3
1580899950,11.3
1580900010,11.3
1580900070,11.3
1580900130,11.3
1580900190,11.3
1580900250,11.3
1580900310,11.3
1580900370,11.3
1580900430,11.3
1580900490,11.3
1580900550,11.3
1580900610,11.3
1580900670,11.3
1580900730,11.3
1580900790,11.3
1580900850,11.3
1580900910,11.3
1580900970,11.3
1580901030,11.3
1580901090,11.3
1580901150,11.3
1580901210,11.3
1580901270,11.3
1580901330,11.3
1580901390,11.3
1580901450,11.3
1580901510,11.3
1580901570,11.3
1580901630,11.3
1580901690,11.3
1580901750,11.3
1580901810,11.3
1580901870,11.3
1580901930,11.3
1580901990,11.3
1580902050,11.3
1580902110,11.3
1580902170,11.3
1580902230,11.3
1580902290,11.3
1580902350,11.3
1580902410,11.3
1580902470,11.3
1580902530,11.3
1580902590,11.3
1580902650,11.3
1580902710,11.3
1580902770,11.3
1580902830,11.3
1580902890,11.3
1580902950,11.3
1580903010,11.3
1580903070,11.3
1580903130,11.3
1580903190,11.3
1580903250,11.3
1580903310,11.3
1580903370,11.3
1580903430,11.3
1580903490,11.3
1580903550,11.3
1580903610,11.3
1580903670,11.3
1580903730,11.3
1580903790,11.3
1580903850,11.3
1580903910,11.3
1580903970,11.3
1580904030,11.3
1580904090,11.3
1580904150,11.3
1580904210,11.3
1580904270,11.3
1580904330,11.3
1580904390,11.3
1580904450,11.3
1580904510,11.3
1580904570,11.3
1580904630,11.3
1580904690,11.3
1580904750,11.3
1580904810,11.3
1580904870,11.3
1580904930,11.3
1580904990,11.3
1580905050,11.3
1580905110,11.3
1580905170,11.3
1580905230,11.3
1580905290,11.3
1580905350,11.3
1580905410,11.3
1580905470,11.3
1580905530,11.3
1580905590,11.3
1580905650,11.3
1580905710,11.3
1580905770,11.3
1580905830,11.3
1580905890,11.3
1580905950,11.3
1580906010,11.3
1580906070,11.3
1580906130,11.3
1580906190,11.3
1580906250,11.3
1580906310,11.3
1580906370,11.3
1580906430,11.3
1580906490,11.3
1580906550,11.3
1580906610,11.3
1580906670,11.3
1580906730,11.3
1580906790,11.3
1580906850,11.3
1580906910,11.3
1580906970,11.3
1580907030,11.3
1580907090,11.3
1580907150,11.3
1580907210,11.3
1580907270,11.3
1580907330,11.3
1580907390,11.3
1580907450,11.3
1580907510,11.3
1580907570,11.3
1580907630,11.3
1580907690,11.3
1580907750,11.3
1580907810,11.3
1580907870,11.3
1580907930,11.3
1580907990,11.3
1580908050,11.3
1580908110,11.3
1580908170,11.3
1580908230,11.3
1580908290,11.3
1580908350,11.3
1580908410,11.3
1580908470,11.3
1580908530,11.3
1580908590,11.3
1580908650,11.3
1580908710,11.3
1580908770,11.3
1580908830,11.3
1580908890,11.3
1580908950,11.3
1580909010,11.3
1580909070,11.3
1580909130,11.3
1580909190,11.3
1580909250,11.3
1580909310,11.3
1580909370,11.3
1580909430,11.3
1580909490,11.3
1580909550,11.3
1580909610,11.3
1580909670,11.3
1580909730,11.3
1580909790,11.3
1580909850,11.3
1580909910,11.3
1580909970,11.3
1580910030,11.3
1580910090,11.3
1580910150,11.3
1580910210,11.3
1580910270,11.3
1580910330,11.3
1580910390,11.3
1580910450,11.3
1580910510,11.3
1580910570,11.3
1580910630,11.3
1580910690,11.3
1580910750,11.3
1580910810,11.3
1580910870,11.3
1580910930,11.3
1580910990,11.3
1580911050,11.3
1580911110,11.3
1580911170,11.3
1580911230,11.3
1580911290,11.3
1580911350,11.3
1580911410,11.3
1580911470,11.3
1580911530,11.3
1580911590,11.3
1580911650,11.3
1580911710,11.3
1580911770,11.3
1580911830,11.3
1580911890,11.3
1580911950,11.3
1580912010,11.3
1580912070,11.3
1580912130,11.3
1580912190,11.3
1580912250,11.3
1580912310,11.3
1580912370,11.3
1580912430,11.3
1580912490,11.3
1580912550,11.3
1580912610,11.3
1580912670,11.3
1580912730,11.3
1580912790,11.3
1580912850,11.3
1580912910,11.3
1580912970,11.3
1580913030,11.3
1580913090,11.3
1580913150,11.3
1580913210,11.3
1580913270,11.3
1580913330,11.3
1580913390,11.3
1580913450,11.3
1580913510,11.3
1580913570,11.3
1580913630,11.3
1580913690,11.3
1580913750,11.3
1580913810,11.3
1580913870,11.3
1580913930,11.3
1580913990,11.3
1580914050,11.3
1580914110,11.3
1580914170,11.3
1580914230,11.3
1580914290,11.3
1580914350,11.3
1580914410,11.3
1580914470,11.3
1580914530,11.3
1580914590,11.3
1580914650,11.3
1580914710,11.3
1580914770,11.3
1580914830,11.3
1580914890,11.3
1580914950,11.3
1580915010,11.3
1580915070,11.3
1580915130,11.3
1580915190,11.3
1580915250,11.3
1580915310,11.3
1580915370,11.3
1580915430,11.3
1580915490,11.3
1580915550,11.3
1580915610,11.3
1580915670,11.3
1580915730,11.3
1580915790,11.3
1580915850,11.3
1580915910,11.3
1580915970,11.3
1580916030,11.3
1580916090,11.3
1580916150,11.3
1580916210,11.3
1580916270,11.3
1580916330,11.3
1580916390,11.3
1580916450,11.3
1580916510,11.3
1580916570,11.3
1580916630,11.3
1580916690,11.3
1580916750,11.3
1580916810,11.3
1580916870,11.3
1580916930,11.3
1580916990,11.3
1580917050,11.3
1580917110,11.3
1580917170,11.3
1580917230,11.3
1580917290,11.3
1580917350,11.3
1580917410,11.3
1580917470,11.3
1580917530,11.3
1580917590,11.3
1580917650,11.3
1580917710,11.3
1580917770,11.3
1580917830,11.3
1580917890,11.3
1580917950,11.3
1580918010,11.3
1580918070,11.3
1580918130,11.3
1580918190,11.3
1580918250,11.3
1580918310,11.3
1580918370,11.3
